App name,No.,Time,Source,Destination,Protocol,Length
Meet,79,0.479733,172.30.1.250,172.30.1.1,TLSv1.3,1084
Google Play service,80,0.481539,172.30.1.1,172.30.1.250,TCP,88
Meet,81,0.498055,172.30.1.1,172.30.1.250,QUIC,108
Google Play service,82,0.498708,172.30.1.250,172.30.1.1,TLSv1.3,544
Google Play service,83,0.498961,172.30.1.1,172.30.1.250,TCP,88
Google Play service,84,0.499011,172.30.1.250,172.30.1.1,TLSv1.3,276
Google Play service,85,0.499135,172.30.1.1,172.30.1.250,TCP,88
Google Play service,86,0.501,172.30.1.1,172.30.1.250,TLSv1.3,128
Google Play service,87,0.501135,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,88,0.513552,172.30.1.1,172.30.1.250,TCP,88
Meet,89,0.521815,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,90,0.521904,172.30.1.250,172.30.1.1,SSL,124
WhatsApp,91,0.522057,172.30.1.1,172.30.1.250,TCP,88
Meet,92,0.529978,172.30.1.250,172.30.1.1,QUIC,100
Google Play service,93,0.541201,172.30.1.250,172.30.1.1,TLSv1.3,1424
Google Play service,94,0.541437,172.30.1.1,172.30.1.250,TCP,88
Google Play service,95,0.544255,172.30.1.250,172.30.1.1,TCP,1424
Google Play service,96,0.544385,172.30.1.1,172.30.1.250,TCP,88
Google Play service,97,0.547107,172.30.1.250,172.30.1.1,TCP,2760
Google Play service,98,0.54719,172.30.1.1,172.30.1.250,TCP,88
Google Play service,99,0.547204,172.30.1.250,172.30.1.1,TLSv1.3,1508
Google Play service,100,0.547249,172.30.1.1,172.30.1.250,TCP,88
Google Play service,101,0.554762,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Play service,102,0.554854,172.30.1.250,172.30.1.1,TCP,88
Google Play service,103,0.5614,172.30.1.1,172.30.1.250,TLSv1.3,512
Google Play service,104,0.561564,172.30.1.250,172.30.1.1,TCP,88
Google Play service,105,0.594564,172.30.1.1,172.30.1.250,TLSv1.3,148
Google Play service,106,0.594728,172.30.1.250,172.30.1.1,TCP,88
Google Play service,107,0.595421,172.30.1.1,172.30.1.250,TLSv1.3,2504
Google Play service,108,0.595587,172.30.1.250,172.30.1.1,TCP,88
Google Play service,109,0.722936,172.30.1.250,172.30.1.1,TLSv1.3,624
Google Play service,110,0.729792,172.30.1.250,172.30.1.1,TLSv1.3,204
Meet,111,0.732327,172.30.1.1,172.30.1.250,QUIC,104
Google Play service,112,0.734096,172.30.1.1,172.30.1.250,TCP,88
Google Play service,113,0.749826,172.30.1.250,172.30.1.1,TLSv1.3,364
Google Play service,114,0.752008,172.30.1.250,172.30.1.1,TLSv1.3,208
Google Play service,115,0.754689,172.30.1.1,172.30.1.250,TCP,88
Google Play service,116,0.755384,172.30.1.1,172.30.1.250,TLSv1.3,128
Google Play service,117,0.755551,172.30.1.250,172.30.1.1,TCP,88
Meet,118,0.799864,172.30.1.250,172.30.1.1,QUIC,100
Teams,119,0.826956,172.30.1.1,172.30.1.250,DNS,140
Teams,120,0.827895,172.30.1.1,172.30.1.250,TCP,108
Teams,121,0.82893,172.30.1.1,172.30.1.250,DNS,140
netd,122,0.846795,172.30.1.250,172.30.1.1,TCP,108
Teams,123,0.889659,172.30.1.250,172.30.1.1,DNS,212
Teams,124,0.889888,172.30.1.250,172.30.1.1,DNS,200
Teams,125,0.910572,172.30.1.250,172.30.1.1,TCP,96
Teams,126,0.910681,172.30.1.1,172.30.1.250,TCP,88
Teams,127,0.912554,172.30.1.1,172.30.1.250,TLSv1.2,396
Teams,128,0.912877,172.30.1.250,172.30.1.1,TCP,88
Teams,129,0.992169,172.30.1.250,172.30.1.1,TCP,1436
Teams,130,0.992456,172.30.1.1,172.30.1.250,TCP,88
Teams,131,0.994723,172.30.1.250,172.30.1.1,TLSv1.2,2940
Teams,132,0.995124,172.30.1.1,172.30.1.250,TCP,88
Meet,133,1.001972,172.30.1.1,172.30.1.250,QUIC,104
Teams,134,1.022774,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,135,1.023022,172.30.1.250,172.30.1.1,TCP,88
Meet,136,1.068723,172.30.1.250,172.30.1.1,QUIC,100
Teams,137,1.118743,172.30.1.250,172.30.1.1,TLSv1.2,140
Teams,138,1.119561,172.30.1.1,172.30.1.250,TLSv1.2,1596
Teams,139,1.11968,172.30.1.250,172.30.1.1,TCP,88
Teams,140,1.214317,172.30.1.250,172.30.1.1,TLSv1.2,1308
Teams,141,1.216075,172.30.1.1,172.30.1.250,TLSv1.2,216
Teams,142,1.216168,172.30.1.250,172.30.1.1,TCP,88
Teams,143,1.225444,172.30.1.1,172.30.1.250,TCP,108
Teams,144,1.231411,172.30.1.1,172.30.1.250,TCP,108
Teams,145,1.233445,172.30.1.1,172.30.1.250,DNS,112
Teams,146,1.260545,172.30.1.250,172.30.1.1,TCP,96
Teams,147,1.260649,172.30.1.1,172.30.1.250,TCP,88
Teams,148,1.264206,172.30.1.1,172.30.1.250,TLSv1.2,648
Teams,149,1.26451,172.30.1.250,172.30.1.1,TCP,88
Teams,150,1.267653,172.30.1.250,172.30.1.1,DNS,264
Meet,151,1.269798,172.30.1.1,172.30.1.250,QUIC,104
Teams,152,1.271038,172.30.1.1,172.30.1.250,TCP,108
Teams,153,1.290657,172.30.1.250,172.30.1.1,TCP,96
Teams,154,1.290888,172.30.1.1,172.30.1.250,TCP,88
Teams,155,1.295802,172.30.1.1,172.30.1.250,TLSv1.2,604
Teams,156,1.296142,172.30.1.250,172.30.1.1,TCP,88
Teams,157,1.301769,172.30.1.250,172.30.1.1,TLSv1.2,128
Teams,158,1.305049,172.30.1.250,172.30.1.1,TCP,96
Teams,159,1.30522,172.30.1.1,172.30.1.250,TCP,88
Teams,160,1.307464,172.30.1.1,172.30.1.250,TLSv1.2,648
Teams,161,1.307724,172.30.1.250,172.30.1.1,TCP,88
Teams,162,1.308286,172.30.1.250,172.30.1.1,TCP,1436
Teams,163,1.308451,172.30.1.1,172.30.1.250,TCP,88
Teams,164,1.312126,172.30.1.250,172.30.1.1,TCP,1436
Teams,165,1.312252,172.30.1.1,172.30.1.250,TCP,88
Teams,166,1.314432,172.30.1.250,172.30.1.1,TCP,1436
Teams,167,1.314554,172.30.1.1,172.30.1.250,TCP,88
Teams,168,1.321541,172.30.1.250,172.30.1.1,TLSv1.2,1956
Teams,169,1.32198,172.30.1.1,172.30.1.250,TCP,88
Meet,170,1.326927,172.30.1.250,172.30.1.1,QUIC,100
Teams,171,1.345646,172.30.1.1,172.30.1.250,TCP,88
Teams,172,1.349058,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,173,1.349188,172.30.1.250,172.30.1.1,TCP,88
Teams,174,1.363938,172.30.1.250,172.30.1.1,TCP,2760
Teams,175,1.364491,172.30.1.1,172.30.1.250,TCP,88
Teams,176,1.366993,172.30.1.250,172.30.1.1,TCP,1424
Teams,177,1.367158,172.30.1.1,172.30.1.250,TCP,88
Teams,178,1.370478,172.30.1.250,172.30.1.1,TCP,1424
Teams,179,1.370594,172.30.1.1,172.30.1.250,TCP,88
Teams,180,1.372832,172.30.1.250,172.30.1.1,TLSv1.2,956
Teams,181,1.373266,172.30.1.1,172.30.1.250,TCP,88
Teams,182,1.373305,172.30.1.250,172.30.1.1,TCP,1436
Teams,183,1.373468,172.30.1.1,172.30.1.250,TCP,88
Teams,184,1.377439,172.30.1.250,172.30.1.1,TCP,1436
Teams,185,1.377572,172.30.1.1,172.30.1.250,TCP,88
Teams,186,1.380003,172.30.1.250,172.30.1.1,TCP,1436
Teams,187,1.380123,172.30.1.1,172.30.1.250,TCP,88
Teams,188,1.382716,172.30.1.250,172.30.1.1,TLSv1.2,1956
Teams,189,1.38301,172.30.1.1,172.30.1.250,TCP,88
Teams,190,1.389809,172.30.1.250,172.30.1.1,TLSv1.2,428
Teams,191,1.39201,172.30.1.250,172.30.1.1,TLSv1.2,156
Teams,192,1.392294,172.30.1.1,172.30.1.250,TCP,88
Teams,193,1.397683,172.30.1.1,172.30.1.250,TLSv1.2,140
Teams,194,1.39781,172.30.1.250,172.30.1.1,TCP,88
Teams,195,1.397917,172.30.1.1,172.30.1.250,TLSv1.2,172
Teams,196,1.397981,172.30.1.250,172.30.1.1,TCP,88
Teams,197,1.405441,172.30.1.1,172.30.1.250,TLSv1.2,3836
Teams,198,1.405635,172.30.1.250,172.30.1.1,TCP,88
Teams,199,1.406467,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,200,1.406535,172.30.1.250,172.30.1.1,TCP,88
Teams,201,1.407128,172.30.1.1,172.30.1.250,TLSv1.2,124
Teams,202,1.407166,172.30.1.250,172.30.1.1,TCP,88
Teams,203,1.409121,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,204,1.409185,172.30.1.250,172.30.1.1,TCP,88
Teams,205,1.44533,172.30.1.250,172.30.1.1,TLSv1.2,124
Teams,206,1.489586,172.30.1.1,172.30.1.250,TCP,88
Meet,207,1.528974,172.30.1.1,172.30.1.250,QUIC,104
Google Play service,208,1.548912,172.30.1.1,172.30.1.250,TLSv1.3,148
Google Play service,209,1.548988,172.30.1.250,172.30.1.1,TCP,88
Google Play service,210,1.549199,172.30.1.1,172.30.1.250,TCP,10048
Google Play service,211,1.549234,172.30.1.1,172.30.1.250,TLSv1.3,6532
Google Play service,212,1.549297,172.30.1.250,172.30.1.1,TCP,88
Google Play service,213,1.549471,172.30.1.1,172.30.1.250,TCP,10048
Google Play service,214,1.549503,172.30.1.1,172.30.1.250,TLSv1.3,6532
Google Play service,215,1.549535,172.30.1.250,172.30.1.1,TCP,88
Google Play service,216,1.54966,172.30.1.1,172.30.1.250,TCP,10048
Google Play service,217,1.549692,172.30.1.1,172.30.1.250,TLSv1.3,6532
Google Play service,218,1.549718,172.30.1.250,172.30.1.1,TCP,88
Google Play service,219,1.549844,172.30.1.1,172.30.1.250,TCP,10048
Google Play service,220,1.549871,172.30.1.1,172.30.1.250,TLSv1.3,6532
Google Play service,221,1.549906,172.30.1.250,172.30.1.1,TCP,88
Google Play service,222,1.550038,172.30.1.1,172.30.1.250,TLSv1.3,9692
Google Play service,223,1.550071,172.30.1.250,172.30.1.1,TCP,88
Teams,224,1.596915,172.30.1.250,172.30.1.1,TLSv1.2,140
Teams,225,1.59966,172.30.1.1,172.30.1.250,TLSv1.2,140
Teams,226,1.59973,172.30.1.250,172.30.1.1,TCP,88
Teams,227,1.599819,172.30.1.1,172.30.1.250,TLSv1.2,132
Teams,228,1.599834,172.30.1.250,172.30.1.1,TCP,88
Teams,229,1.599939,172.30.1.1,172.30.1.250,TLSv1.2,128
Teams,230,1.599971,172.30.1.250,172.30.1.1,TCP,88
Teams,231,1.604405,172.30.1.250,172.30.1.1,TLSv1.2,156
Teams,232,1.605942,172.30.1.1,172.30.1.250,TLSv1.2,2680
Teams,233,1.60611,172.30.1.250,172.30.1.1,TCP,88
Teams,234,1.606537,172.30.1.1,172.30.1.250,TLSv1.2,124
Teams,235,1.606566,172.30.1.250,172.30.1.1,TCP,88
Teams,236,1.639416,172.30.1.250,172.30.1.1,TLSv1.2,500
Teams,237,1.642106,172.30.1.1,172.30.1.250,TLSv1.2,140
Teams,238,1.642182,172.30.1.250,172.30.1.1,TCP,88
Teams,239,1.642237,172.30.1.1,172.30.1.250,TLSv1.2,172
Teams,240,1.64227,172.30.1.250,172.30.1.1,TCP,88
Teams,241,1.643046,172.30.1.1,172.30.1.250,TLSv1.2,120
Teams,242,1.643069,172.30.1.250,172.30.1.1,TCP,88
Teams,243,1.643348,172.30.1.1,172.30.1.250,TCP,88
Teams,244,1.643357,172.30.1.250,172.30.1.1,TCP,88
Teams,245,1.647668,172.30.1.1,172.30.1.250,TLSv1.2,3148
Teams,246,1.647908,172.30.1.250,172.30.1.1,TCP,88
Meet,247,1.654598,172.30.1.250,172.30.1.1,QUIC,100
Teams,248,1.714577,172.30.1.250,172.30.1.1,TLSv1.2,344
Teams,249,1.714826,172.30.1.1,172.30.1.250,TCP,88
Teams,250,1.787419,172.30.1.1,172.30.1.250,TLSv1.2,1024
Teams,251,1.787659,172.30.1.250,172.30.1.1,TCP,88
Teams,252,1.829802,172.30.1.250,172.30.1.1,TLSv1.2,124
Teams,253,1.82998,172.30.1.1,172.30.1.250,TCP,88
Teams,254,1.830137,172.30.1.250,172.30.1.1,TCP,88
Teams,255,1.832606,172.30.1.250,172.30.1.1,TLSv1.2,124
Teams,256,1.844811,172.30.1.1,172.30.1.250,DNS,124
Teams,257,1.847347,172.30.1.1,172.30.1.250,DNS,124
Teams,258,1.849606,172.30.1.1,172.30.1.250,TCP,108
Meet,259,1.857226,172.30.1.1,172.30.1.250,QUIC,104
Teams,260,1.873535,172.30.1.1,172.30.1.250,TCP,88
Teams,261,1.949031,172.30.1.250,172.30.1.1,TLSv1.2,256
Teams,262,1.949406,172.30.1.1,172.30.1.250,TCP,88
Teams,263,1.956919,172.30.1.250,172.30.1.1,TCP,1436
Teams,264,1.95702,172.30.1.1,172.30.1.250,TCP,88
Teams,265,1.960142,172.30.1.250,172.30.1.1,TLSv1.2,1184
Teams,266,1.960309,172.30.1.1,172.30.1.250,TCP,88
Teams,267,1.965618,172.30.1.1,172.30.1.250,TLSv1.2,344
Teams,268,1.965704,172.30.1.250,172.30.1.1,TCP,88
Teams,269,1.982353,172.30.1.250,172.30.1.1,DNS,240
Teams,270,2.016327,172.30.1.1,172.30.1.250,TLSv1.2,976
Teams,271,2.016723,172.30.1.250,172.30.1.1,TCP,88
Meet,272,2.020368,172.30.1.1,172.30.1.250,QUIC,104
Teams,273,2.030848,172.30.1.250,172.30.1.1,DNS,288
Teams,274,2.03415,172.30.1.250,172.30.1.1,TLSv1.2,756
Teams,275,2.034237,172.30.1.1,172.30.1.250,TCP,88
Meet,276,2.052963,172.30.1.250,172.30.1.1,QUIC,100
Teams,277,2.106319,172.30.1.1,172.30.1.250,TCP,108
Teams,278,2.216787,172.30.1.250,172.30.1.1,TLSv1.2,256
Teams,279,2.216876,172.30.1.1,172.30.1.250,TCP,88
Meet,280,2.216885,172.30.1.250,172.30.1.1,QUIC,100
Teams,281,2.24764,172.30.1.250,172.30.1.1,TCP,96
Teams,282,2.247822,172.30.1.1,172.30.1.250,TCP,88
Teams,283,2.249025,172.30.1.1,172.30.1.250,TLSv1.2,380
Teams,284,2.249202,172.30.1.250,172.30.1.1,TCP,88
Teams,285,2.303645,172.30.1.1,172.30.1.250,DNS,124
Teams,286,2.304843,172.30.1.250,172.30.1.1,TLSv1.2,260
Teams,287,2.304954,172.30.1.1,172.30.1.250,TCP,88
Teams,288,2.335831,172.30.1.250,172.30.1.1,DNS,248
Teams,289,2.340274,172.30.1.1,172.30.1.250,TCP,108
Meet,290,2.419908,172.30.1.1,172.30.1.250,QUIC,104
Teams,291,2.429779,172.30.1.250,172.30.1.1,TCP,96
Teams,292,2.429958,172.30.1.1,172.30.1.250,TCP,88
Teams,293,2.430224,172.30.1.250,172.30.1.1,TCP,88
Meet,294,2.447626,172.30.1.250,172.30.1.1,QUIC,100
Teams,295,2.447749,172.30.1.250,172.30.1.1,TCP,96
Teams,296,2.447911,172.30.1.1,172.30.1.250,TCP,88
Teams,297,2.451279,172.30.1.1,172.30.1.250,TLSv1.2,604
Teams,298,2.451666,172.30.1.250,172.30.1.1,TCP,88
Teams,299,2.511499,172.30.1.250,172.30.1.1,TCP,1436
Teams,300,2.511803,172.30.1.1,172.30.1.250,TCP,88
Teams,301,2.513936,172.30.1.250,172.30.1.1,TCP,1436
Teams,302,2.514054,172.30.1.1,172.30.1.250,TCP,88
Teams,303,2.516999,172.30.1.250,172.30.1.1,TCP,1436
Teams,304,2.517123,172.30.1.1,172.30.1.250,TCP,88
Teams,305,2.525327,172.30.1.250,172.30.1.1,TLSv1.2,548
Teams,306,2.525783,172.30.1.1,172.30.1.250,TCP,88
Google Play service,307,2.537588,172.30.1.250,172.30.1.1,TLSv1.3,364
Teams,308,2.546585,172.30.1.1,172.30.1.250,TLSv1.2,244
Google Play service,309,2.546843,172.30.1.250,172.30.1.1,TLSv1.3,332
Teams,310,2.546962,172.30.1.250,172.30.1.1,TCP,88
Google Play service,311,2.547397,172.30.1.1,172.30.1.250,TCP,88
Google Play service,312,2.550536,172.30.1.1,172.30.1.250,TLSv1.3,128
Google Play service,313,2.550588,172.30.1.250,172.30.1.1,TCP,88
Teams,314,2.577045,172.30.1.250,172.30.1.1,TCP,1436
Teams,315,2.577249,172.30.1.1,172.30.1.250,TCP,88
Teams,316,2.579904,172.30.1.250,172.30.1.1,TCP,1436
Teams,317,2.580006,172.30.1.1,172.30.1.250,TCP,88
Teams,318,2.588179,172.30.1.250,172.30.1.1,TCP,1436
Teams,319,2.588277,172.30.1.1,172.30.1.250,TCP,88
Google Play service,320,2.588518,172.30.1.1,172.30.1.250,TLSv1.3,148
Google Play service,321,2.588602,172.30.1.250,172.30.1.1,TCP,88
Google Play service,322,2.588843,172.30.1.1,172.30.1.250,TLSv1.3,1632
Google Play service,323,2.588918,172.30.1.250,172.30.1.1,TCP,88
Teams,324,2.591158,172.30.1.250,172.30.1.1,TLSv1.2,2336
Teams,325,2.591436,172.30.1.1,172.30.1.250,TCP,88
Teams,326,2.628857,172.30.1.1,172.30.1.250,TLSv1.2,244
Teams,327,2.628932,172.30.1.250,172.30.1.1,TCP,88
Google Play service,328,2.66559,172.30.1.250,172.30.1.1,TLSv1.3,616
Google Play service,329,2.670105,172.30.1.1,172.30.1.250,TLSv1.3,128
Google Play service,330,2.670268,172.30.1.250,172.30.1.1,TCP,88
Google Fi,331,2.685319,172.30.1.1,172.30.1.250,DNS,124
Google Play service,332,2.68797,172.30.1.1,172.30.1.250,TLSv1.3,160
Google Play service,333,2.688053,172.30.1.250,172.30.1.1,TCP,88
Google Play service,334,2.688319,172.30.1.1,172.30.1.250,TLSv1.3,1364
Google Play service,335,2.68847,172.30.1.250,172.30.1.1,TCP,88
Google Fi,336,2.718697,172.30.1.250,172.30.1.1,DNS,380
Google Fi,337,2.723936,172.30.1.1,172.30.1.250,TCP,108
Teams,338,2.739024,172.30.1.250,172.30.1.1,TLSv1.2,140
Teams,339,2.740613,172.30.1.1,172.30.1.250,TLSv1.2,2660
Teams,340,2.740781,172.30.1.250,172.30.1.1,TCP,88
Google Play service,341,2.755627,172.30.1.250,172.30.1.1,TLSv1.3,404
Google Play service,342,2.757841,172.30.1.250,172.30.1.1,TLSv1.3,232
Google Fi,343,2.758173,172.30.1.250,172.30.1.1,TCP,96
Google Play service,344,2.758307,172.30.1.1,172.30.1.250,TCP,88
Google Fi,345,2.75832,172.30.1.1,172.30.1.250,TCP,88
Google Play service,346,2.760463,172.30.1.1,172.30.1.250,TLSv1.3,128
Google Play service,347,2.76051,172.30.1.250,172.30.1.1,TCP,88
Google Fi,348,2.760537,172.30.1.1,172.30.1.250,TLSv1.3,604
Google Fi,349,2.76067,172.30.1.250,172.30.1.1,TCP,88
Google Play service,350,2.78012,172.30.1.1,172.30.1.250,TLSv1.3,148
Google Play service,351,2.78031,172.30.1.250,172.30.1.1,TCP,88
Google Play service,352,2.782686,172.30.1.1,172.30.1.250,TLSv1.3,1456
Google Play service,353,2.782786,172.30.1.250,172.30.1.1,TCP,88
Teams,354,2.803519,172.30.1.250,172.30.1.1,TLSv1.2,140
Teams,355,2.804643,172.30.1.1,172.30.1.250,TLSv1.2,512
Teams,356,2.804746,172.30.1.250,172.30.1.1,TCP,88
Teams,357,2.804933,172.30.1.1,172.30.1.250,TLSv1.2,1252
Teams,358,2.804997,172.30.1.250,172.30.1.1,TCP,88
Google Fi,359,2.826223,172.30.1.250,172.30.1.1,TLSv1.3,1424
Google Fi,360,2.826581,172.30.1.1,172.30.1.250,TCP,88
Google Fi,361,2.827797,172.30.1.250,172.30.1.1,TCP,1424
Google Fi,362,2.827964,172.30.1.1,172.30.1.250,TCP,88
Google Fi,363,2.831103,172.30.1.250,172.30.1.1,TCP,1424
Google Fi,364,2.83127,172.30.1.1,172.30.1.250,TCP,88
Google Fi,365,2.833996,172.30.1.250,172.30.1.1,TLSv1.3,752
Google Fi,366,2.834165,172.30.1.1,172.30.1.250,TCP,88
Google Fi,367,2.847694,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Fi,368,2.847944,172.30.1.250,172.30.1.1,TCP,88
Google Fi,369,2.851359,172.30.1.1,172.30.1.250,TLSv1.3,404
Google Fi,370,2.851474,172.30.1.250,172.30.1.1,TCP,88
Meet,371,2.854862,172.30.1.1,172.30.1.250,QUIC,104
netd,372,2.862547,172.30.1.250,172.30.1.1,TCP,108
Google Play service,373,2.872021,172.30.1.250,172.30.1.1,TLSv1.3,412
Google Play service,374,2.876012,172.30.1.250,172.30.1.1,TLSv1.3,248
Google Play service,375,2.87637,172.30.1.1,172.30.1.250,TCP,88
Google Play service,376,2.879533,172.30.1.1,172.30.1.250,TLSv1.3,128
Google Play service,377,2.879672,172.30.1.250,172.30.1.1,TCP,88
Teams,378,2.880605,172.30.1.250,172.30.1.1,TLSv1.2,540
Meet,379,2.906987,172.30.1.250,172.30.1.1,QUIC,100
Google Fi,380,2.90993,172.30.1.250,172.30.1.1,TLSv1.3,1964
Google Fi,381,2.912717,172.30.1.250,172.30.1.1,TLSv1.3,1436
Google Fi,382,2.91288,172.30.1.1,172.30.1.250,TCP,88
Google Fi,383,2.922002,172.30.1.1,172.30.1.250,DNS,108
Teams,384,2.922894,172.30.1.1,172.30.1.250,TCP,88
Google Fi,385,2.956736,172.30.1.250,172.30.1.1,DNS,140
Google Fi,386,2.962671,172.30.1.1,172.30.1.250,TCP,108
Google Play service,387,2.98233,172.30.1.1,172.30.1.250,TLSv1.3,148
Google Play service,388,2.982466,172.30.1.250,172.30.1.1,TCP,88
Google Play service,389,2.982814,172.30.1.1,172.30.1.250,TLSv1.3,6876
Google Play service,390,2.982917,172.30.1.250,172.30.1.1,TCP,88
Google Fi,391,2.993856,172.30.1.250,172.30.1.1,TCP,96
Google Fi,392,2.994045,172.30.1.1,172.30.1.250,TCP,88
Google Fi,393,2.995992,172.30.1.1,172.30.1.250,TLSv1.2,268
Google Fi,394,2.996306,172.30.1.250,172.30.1.1,TCP,88
